timestamp,plant,production_line,machine_id,machine_type,status,uptime_seconds,total_runtime_hours,notes
2025-09-28 11:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4214.79,
2025-09-28 11:37:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.39,
2025-09-28 11:37:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3215.71,
2025-09-28 11:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.18,
2025-09-28 11:37:32,Plant B,Line 2,M12,Drill Press,Idle,0,3185.71,Idle
2025-09-28 11:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.36,
2025-09-28 11:37:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.28,
2025-09-28 11:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1746.86,
2025-09-28 11:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.39,
2025-09-28 11:37:32,Plant B,Line 1,M17,Drill Press,Idle,0,4607.76,Idle
2025-09-28 11:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.17,
2025-09-28 11:37:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2727.77,
2025-09-28 11:37:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.28,
2025-09-28 11:42:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1434.82,
2025-09-28 11:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2515.84,
2025-09-28 11:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.42,
2025-09-28 11:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2161.82,
2025-09-28 11:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2829.98,
2025-09-28 11:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4392.94,
2025-09-28 11:42:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3149.7,
2025-09-28 11:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4214.87,
2025-09-28 11:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.48,
2025-09-28 11:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3215.79,
2025-09-28 11:42:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.27,
2025-09-28 11:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3185.79,
2025-09-28 11:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.44,
2025-09-28 11:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.37,
2025-09-28 11:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1746.94,
2025-09-28 11:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.47,
2025-09-28 11:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4607.85,
2025-09-28 11:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.25,
2025-09-28 11:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2727.85,
2025-09-28 11:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.36,
2025-09-28 11:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1434.9,
2025-09-28 11:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2515.93,
2025-09-28 11:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.5,
2025-09-28 11:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2161.9,
2025-09-28 11:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.06,
2025-09-28 11:47:32,Plant A,Line 2,M06,Drill Press,Down,0,4392.94,Unexpected stop
2025-09-28 11:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3149.78,
2025-09-28 11:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4214.95,
2025-09-28 11:47:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1229.48,Idle
2025-09-28 11:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3215.88,
2025-09-28 11:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.35,
2025-09-28 11:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3185.87,
2025-09-28 11:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.53,
2025-09-28 11:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.45,
2025-09-28 11:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.02,
2025-09-28 11:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.56,
2025-09-28 11:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4607.93,
2025-09-28 11:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.34,
2025-09-28 11:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2727.94,
2025-09-28 11:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.44,
2025-09-28 11:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1434.99,
2025-09-28 11:52:32,Plant A,Line 2,M02,Drill Press,Idle,0,2515.93,Idle
2025-09-28 11:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.58,
2025-09-28 11:52:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2161.99,
2025-09-28 11:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.15,
2025-09-28 11:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.02,
2025-09-28 11:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3149.86,
2025-09-28 11:52:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.04,
2025-09-28 11:52:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1229.48,Idle
2025-09-28 11:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3215.96,
2025-09-28 11:52:32,Plant B,Line 1,M11,Robotic Arm,Down,0,2243.35,Unexpected stop
2025-09-28 11:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3185.96,
2025-09-28 11:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.61,
2025-09-28 11:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.53,
2025-09-28 11:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.11,
2025-09-28 11:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.64,
2025-09-28 11:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.01,
2025-09-28 11:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.42,
2025-09-28 11:52:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.02,
2025-09-28 11:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.53,
2025-09-28 11:57:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.07,
2025-09-28 11:57:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.01,
2025-09-28 11:57:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.67,
2025-09-28 11:57:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2161.99,Idle
2025-09-28 11:57:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.23,
2025-09-28 11:57:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.1,
2025-09-28 11:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3149.95,
2025-09-28 11:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.12,
2025-09-28 11:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.56,
2025-09-28 11:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.04,
2025-09-28 11:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.43,
2025-09-28 11:57:32,Plant B,Line 2,M12,Drill Press,Idle,0,3185.96,Idle
2025-09-28 11:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.69,
2025-09-28 11:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.62,
2025-09-28 11:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.19,
2025-09-28 11:57:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.72,
2025-09-28 11:57:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.1,
2025-09-28 11:57:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.5,
2025-09-28 11:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.1,
2025-09-28 11:57:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.61,
2025-09-28 12:02:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.15,
2025-09-28 12:02:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.09,
2025-09-28 12:02:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.75,
2025-09-28 12:02:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2161.99,Idle
2025-09-28 12:02:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.31,
2025-09-28 12:02:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.19,
2025-09-28 12:02:32,Plant A,Line 1,M07,Laser Cutter,Idle,0,3149.95,Idle
2025-09-28 12:02:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.2,
2025-09-28 12:02:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.64,
2025-09-28 12:02:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.13,
2025-09-28 12:02:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.52,
2025-09-28 12:02:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.04,
2025-09-28 12:02:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.78,
2025-09-28 12:02:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.7,
2025-09-28 12:02:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.27,
2025-09-28 12:02:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.81,
2025-09-28 12:02:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.18,
2025-09-28 12:02:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.59,
2025-09-28 12:02:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.19,
2025-09-28 12:02:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.69,
2025-09-28 12:07:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.24,
2025-09-28 12:07:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.18,
2025-09-28 12:07:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.83,
2025-09-28 12:07:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.07,
2025-09-28 12:07:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.4,
2025-09-28 12:07:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.27,
2025-09-28 12:07:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.03,
2025-09-28 12:07:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.29,
2025-09-28 12:07:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.73,
2025-09-28 12:07:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.21,
2025-09-28 12:07:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.6,
2025-09-28 12:07:32,Plant B,Line 2,M12,Drill Press,Idle,0,3186.04,Idle
2025-09-28 12:07:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.86,
2025-09-28 12:07:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.78,
2025-09-28 12:07:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.36,
2025-09-28 12:07:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.89,
2025-09-28 12:07:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.26,
2025-09-28 12:07:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.67,
2025-09-28 12:07:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.27,
2025-09-28 12:07:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.78,
2025-09-28 12:12:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1435.24,Idle
2025-09-28 12:12:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.26,
2025-09-28 12:12:32,Plant A,Line 1,M03,Drill Press,Running,300,3630.92,
2025-09-28 12:12:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.15,
2025-09-28 12:12:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.48,
2025-09-28 12:12:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.35,
2025-09-28 12:12:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.11,
2025-09-28 12:12:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.37,
2025-09-28 12:12:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.81,
2025-09-28 12:12:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.29,
2025-09-28 12:12:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.68,
2025-09-28 12:12:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.12,
2025-09-28 12:12:32,Plant B,Line 1,M13,Drill Press,Running,300,2951.94,
2025-09-28 12:12:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.87,
2025-09-28 12:12:32,Plant B,Line 1,M15,CNC Mill,Idle,0,1747.36,Idle
2025-09-28 12:12:32,Plant B,Line 2,M16,CNC Mill,Running,300,4633.97,
2025-09-28 12:12:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.35,
2025-09-28 12:12:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.75,
2025-09-28 12:12:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.35,
2025-09-28 12:12:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.86,
2025-09-28 12:17:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.32,
2025-09-28 12:17:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.34,
2025-09-28 12:17:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.0,
2025-09-28 12:17:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.24,
2025-09-28 12:17:32,Plant A,Line 1,M05,Robotic Arm,Idle,0,2830.48,Idle
2025-09-28 12:17:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.44,
2025-09-28 12:17:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.2,
2025-09-28 12:17:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.45,
2025-09-28 12:17:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.89,
2025-09-28 12:17:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.38,
2025-09-28 12:17:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.77,
2025-09-28 12:17:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.21,
2025-09-28 12:17:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.03,
2025-09-28 12:17:32,Plant B,Line 2,M14,CNC Mill,Running,300,3455.95,
2025-09-28 12:17:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.44,
2025-09-28 12:17:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.06,
2025-09-28 12:17:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.43,
2025-09-28 12:17:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.84,
2025-09-28 12:17:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2728.35,Idle
2025-09-28 12:17:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3656.94,
2025-09-28 12:22:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.4,
2025-09-28 12:22:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.43,
2025-09-28 12:22:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.08,
2025-09-28 12:22:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.32,
2025-09-28 12:22:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.56,
2025-09-28 12:22:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.52,
2025-09-28 12:22:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.28,
2025-09-28 12:22:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.54,
2025-09-28 12:22:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1229.98,
2025-09-28 12:22:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.46,
2025-09-28 12:22:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.85,
2025-09-28 12:22:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.29,
2025-09-28 12:22:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.11,
2025-09-28 12:22:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.03,
2025-09-28 12:22:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.52,
2025-09-28 12:22:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.14,
2025-09-28 12:22:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.51,
2025-09-28 12:22:32,Plant B,Line 2,M18,CNC Mill,Running,300,3207.92,
2025-09-28 12:22:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.44,
2025-09-28 12:22:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.03,
2025-09-28 12:27:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1435.4,Idle
2025-09-28 12:27:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.51,
2025-09-28 12:27:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.17,
2025-09-28 12:27:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.4,
2025-09-28 12:27:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.65,
2025-09-28 12:27:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.6,
2025-09-28 12:27:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.36,
2025-09-28 12:27:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.62,
2025-09-28 12:27:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1230.06,
2025-09-28 12:27:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.54,
2025-09-28 12:27:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2243.93,
2025-09-28 12:27:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.37,
2025-09-28 12:27:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.19,
2025-09-28 12:27:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.12,
2025-09-28 12:27:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.61,
2025-09-28 12:27:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.22,
2025-09-28 12:27:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.6,
2025-09-28 12:27:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.0,
2025-09-28 12:27:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.52,
2025-09-28 12:27:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.11,
2025-09-28 12:32:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.49,
2025-09-28 12:32:32,Plant A,Line 2,M02,Drill Press,Idle,0,2516.51,Idle
2025-09-28 12:32:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.25,
2025-09-28 12:32:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.49,
2025-09-28 12:32:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.73,
2025-09-28 12:32:32,Plant A,Line 2,M06,Drill Press,Idle,0,4393.6,Idle
2025-09-28 12:32:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.45,
2025-09-28 12:32:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.7,
2025-09-28 12:32:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1230.14,
2025-09-28 12:32:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.63,
2025-09-28 12:32:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2244.02,
2025-09-28 12:32:32,Plant B,Line 2,M12,Drill Press,Idle,0,3186.37,Idle
2025-09-28 12:32:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.28,
2025-09-28 12:32:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.2,
2025-09-28 12:32:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.69,
2025-09-28 12:32:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.31,
2025-09-28 12:32:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.68,
2025-09-28 12:32:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.09,
2025-09-28 12:32:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.6,
2025-09-28 12:32:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.19,
2025-09-28 12:37:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.57,
2025-09-28 12:37:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.59,
2025-09-28 12:37:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.33,
2025-09-28 12:37:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.57,
2025-09-28 12:37:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.81,
2025-09-28 12:37:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.69,
2025-09-28 12:37:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.53,
2025-09-28 12:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.79,
2025-09-28 12:37:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1230.14,Idle
2025-09-28 12:37:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.71,
2025-09-28 12:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2244.1,
2025-09-28 12:37:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.46,
2025-09-28 12:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.36,
2025-09-28 12:37:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.28,
2025-09-28 12:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.77,
2025-09-28 12:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.39,
2025-09-28 12:37:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.76,
2025-09-28 12:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.17,
2025-09-28 12:37:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.69,
2025-09-28 12:37:32,Plant B,Line 2,M20,Laser Cutter,Idle,0,3657.19,Idle
2025-09-28 12:42:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.65,
2025-09-28 12:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.68,
2025-09-28 12:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.42,
2025-09-28 12:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.65,
2025-09-28 12:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.9,
2025-09-28 12:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.77,
2025-09-28 12:42:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.61,
2025-09-28 12:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.87,
2025-09-28 12:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1230.23,
2025-09-28 12:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.79,
2025-09-28 12:42:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2244.18,
2025-09-28 12:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.54,
2025-09-28 12:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.44,
2025-09-28 12:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.37,
2025-09-28 12:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.86,
2025-09-28 12:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.47,
2025-09-28 12:42:32,Plant B,Line 1,M17,Drill Press,Idle,0,4608.76,Idle
2025-09-28 12:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.25,
2025-09-28 12:42:32,Plant B,Line 1,M19,Laser Cutter,Down,0,2728.69,Unexpected stop
2025-09-28 12:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.28,
2025-09-28 12:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.74,
2025-09-28 12:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2516.76,
2025-09-28 12:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.5,
2025-09-28 12:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.74,
2025-09-28 12:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2830.98,
2025-09-28 12:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.85,
2025-09-28 12:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.7,
2025-09-28 12:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4215.95,
2025-09-28 12:47:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1230.31,
2025-09-28 12:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.88,
2025-09-28 12:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2244.27,
2025-09-28 12:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.62,
2025-09-28 12:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.53,
2025-09-28 12:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.45,
2025-09-28 12:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1747.94,
2025-09-28 12:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4634.56,
2025-09-28 12:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.85,
2025-09-28 12:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.34,
2025-09-28 12:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2728.77,
2025-09-28 12:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.36,
2025-09-28 12:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1435.82,
2025-09-28 12:52:32,Plant A,Line 2,M02,Drill Press,Idle,0,2516.76,Idle
2025-09-28 12:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3631.58,
2025-09-28 12:52:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2162.82,
2025-09-28 12:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2831.06,
2025-09-28 12:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4393.94,
2025-09-28 12:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3150.78,
2025-09-28 12:52:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4216.04,
2025-09-28 12:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1230.39,
2025-09-28 12:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3216.96,
2025-09-28 12:52:32,Plant B,Line 1,M11,Robotic Arm,Idle,0,2244.27,Idle
2025-09-28 12:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3186.71,
2025-09-28 12:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2952.61,
2025-09-28 12:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3456.53,
2025-09-28 12:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1748.02,
2025-09-28 12:52:32,Plant B,Line 2,M16,CNC Mill,Idle,0,4634.56,Idle
2025-09-28 12:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4608.93,
2025-09-28 12:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3208.42,
2025-09-28 12:52:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2728.77,Idle
2025-09-28 12:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3657.44,
